INIP,0.130386994,0.173711016,0.163029307,0.143512955,0.116040632,0.111580733,0.161738364
BANK1,0.002085479,0.008649075,0.816066377,0.03449211,0.012956136,0.057190424,0.068560398
OR2V2,0.54824503,0.45175497,0,0,0,0,0
MIR489,0,0,0,0,0,0,0
SFTA2,0,0.168998698,0.831001302,0,0,0,0
GRM2,0.014814713,0.087489788,0.090306868,0.035510391,0.269907771,0,0.50197047
PROSC,0.154022377,0.102083036,0.079581723,0.161989274,0.157954107,0.185016915,0.159352568
MIR4511,0,0,0,0,0,0,0
SPIN2B,0.244155723,0.11068977,0.091706737,0.015850043,0.208165531,0.09552976,0.233902436
PIR,0.673286085,0.012548673,0.005180163,0.052503009,0.138688958,0.117793112,0
IPO9,0.169974053,0.139096712,0.120854769,0.084280264,0.175230736,0.175144385,0.135419082
FLJ26850,0.171252306,0.412209581,0.252497773,0.164040341,0,0,0
TTTY1B,0,0,0.096921912,0,0,0,0.903078088
EVC,0.325508746,0.109890236,0.072516409,0.031921249,0.09346938,0.345611765,0.021082214
CXCL13,0.022203704,0.951752434,0.013989732,0.000233947,0,0.011820183,0
KIAA1199,0.091680762,0.014276401,0.009457198,0.000181355,0.48792342,0.377557862,0.018923003
EHHADH-AS1,0.043425403,0.151316134,0.211745223,0.127031181,0.167090808,0.053491758,0.245899494
SORL1,0.031417117,0.15898423,0.125092906,0.277579674,0.000394168,0.045137908,0.361393998
NAT10,0.26371185,0.123240209,0.152077833,0.08152873,0.098928607,0.169177223,0.111335547
CHD1,0.154414552,0.152637591,0.149492784,0.147665204,0.155701174,0.089531758,0.150556937
SYN3,0.412244518,0.023178084,0.213836184,0,0.328747734,0.02199348,0
LINC00210,0.076805518,0.111049654,0.212288736,0.250700044,0.349156048,0,0
SLC22A2,0.170565269,0.220133387,0.385838564,0,0.22346278,0,0
SERPINF1,0.176048595,0.011250884,0.015229201,0.137560306,0.011875167,0.627902273,0.020133575
WDR34,0.360282539,0.036026263,0.117336218,0.039889896,0.085504559,0.322406586,0.038553939
OR7A17,0.110633063,0.256140257,0.095003492,0.217220995,0,0.321002193,0
POTED,0.175380195,0.239568413,0.513513549,0.071537844,0,0,0
EPT1,0.220880591,0.150866999,0.13785944,0.060971261,0.19594915,0.099026313,0.134446247
LHB,0.538126335,0.083670541,0.069239661,0.073828219,0,0.235135245,0
TAOK3,0.147246539,0.120398652,0.115810294,0.187179899,0.085149386,0.154962996,0.189252234
STK25,0.15693297,0.104305287,0.057153806,0.092410439,0.331321847,0.190003352,0.067872298
OR10X1,0.211127338,0.245172258,0.543700404,0,0,0,0
CDC25B,0.195120942,0.142139194,0.084322371,0.051741721,0.224636543,0.164131401,0.137907827
BMP3,0.070190293,0.235280074,0.35912262,0.112381408,0.090019925,0.096556046,0.036449634
TMEM180,0.109877671,0.119273009,0.109769585,0.318029091,0.180382391,0.046831003,0.115837251
MAP1LC3C,0.082534265,0.202212359,0.186707654,0.120154313,0.149150127,0.091703457,0.167537824
MIR564,0.153931998,0.151387809,0.323734323,0.37094587,0,0,0
CRYGC,0,0.285815467,0.714184533,0,0,0,0
POU3F1,0.493656019,0.272205096,0.234138884,0,0,0,0
HIGD1B,0.138821989,0.229445129,0.631732882,0,0,0,0
USP6NL,0.406773534,0.019272623,0.292372688,0.126706945,0.07558929,0.04826995,0.031014969
LINC00460,0.664139131,0.134542481,0.201318388,0,0,0,0
ABCD4,0.142416311,0.082321002,0.085780875,0.083360991,0.395656051,0.1331313,0.077333469
C11orf93,0.046282746,0.049312886,0.388781715,0,0,0.515622654,0
TEK,0.001964051,0.003906518,0.003463583,0.001078805,0.904018178,0.049196968,0.036371897
SLC25A46,0.172218766,0.118159995,0.08823467,0.142471986,0.143258582,0.233619861,0.10203614
LARP7,0.150509301,0.119028972,0.119287831,0.136341934,0.173577038,0.187681307,0.113573616
CD160,0.010947124,0.094613126,0.010968534,0,0.022855903,0,0.860615313
MT1JP,0.221707219,0.075278436,0.064925913,0.219050133,0.094028926,0.192563988,0.132445385
PHF20,0.153343735,0.138893052,0.16962169,0.131609575,0.11796018,0.139051839,0.14951993
CPNE4,0.030111864,0.207764958,0.092429886,0,0,0.669693293,0
HNF1A-AS1,0.089875182,0.208520352,0.196256912,0.111578089,0.119476074,0.097695484,0.176597908
GTPBP1,0.169135206,0.156074819,0.156593968,0.121353861,0.106482256,0.093332401,0.197027488
RAB33B,0.104874051,0.165155897,0.171813079,0.095760835,0.143817877,0.124612399,0.193965861
GLUD1P7,0.084126379,0.197243731,0.174382619,0.107667205,0.144807106,0.10473217,0.187040789
ALDOC,0.329245339,0.153539553,0.063435394,0.22878285,0.04860386,0.04266094,0.133732064
ZNF212,0.280120757,0.156240714,0.110777858,0.077349641,0.074207116,0.301303915,0
NUDT1,0.273277119,0.123718092,0.075939095,0.21576869,0.020250576,0.236269845,0.054776583
FAM170B-AS1,0.182197904,0.509737143,0.308064953,0,0,0,0
RFPL2,0.568712754,0.131630795,0.03120642,0,0.181602766,0.086847265,0
ZNF83,0.105208782,0.111005843,0.102359816,0.109209681,0.247957409,0.199100447,0.125158022
IPW,0.257978717,0.124257238,0.107784866,0.045031691,0.076318518,0.116969868,0.271659102
MIR630,0,1,0,0,0,0,0
GDPD5,0.218250942,0.06460051,0.063311374,0.023152835,0.427591229,0.20309311,0
PDCD4,0.107787735,0.192793443,0.17476753,0.098304586,0.127682778,0.090286597,0.20837733
CEP350,0.17984412,0.119293576,0.134711594,0.124417627,0.155379163,0.145000954,0.141352966
ARL14EPL,0,0.477303306,0.522696694,0,0,0,0
OR10A2,0.142993761,0.05374097,0,0.088429844,0,0.714835424,0
CST7,0.012823017,0.36843874,0.006444609,0.038533292,0.003628161,0.006153823,0.563978358
SELL,0.012470896,0.212747223,0.406828015,0.164509483,0.041649474,0.020574682,0.141220227
CIAO1,0.204497849,0.126621442,0.117384338,0.114065668,0.133499314,0.109707703,0.194223686
SNORD115-26,0,0,0,0,0,0,0
RNF223,0,1,0,0,0,0,0
OR8J3,0.269287157,0.730712843,0,0,0,0,0
LTBP4,0.10084313,0.081058332,0.051143622,0.040389291,0.361429816,0.348190786,0.016945022
DCAF4L1,0.227091903,0.161134584,0.109671203,0.065803674,0.314158797,0.050481873,0.071657965
OR6C1,0.123009971,0.332161323,0.544828706,0,0,0,0
SIRT6,0.158337535,0.098997226,0.09113174,0.104531621,0.182878967,0.18591356,0.17820935
CCL19,0.005887263,0.008638862,0.007717775,0.044853726,0.046060028,0.879182187,0.007660159
MIR3121,0,0,0,0,0,0,0
PPIL1,0.409977876,0.091861218,0.08614177,0.069507733,0.140900773,0.149769538,0.051841091
GBP7,0.265478791,0.210021927,0.086278566,0.327453942,0.082385827,0,0.028380946
STK17A,0.058336392,0.22881886,0.257020905,0.034728005,0.024764932,0.145629565,0.250701341
OR9G1,0.275325782,0.395793382,0.142507375,0,0,0.186373462,0
ABR,0.205260379,0.114219616,0.055454999,0.205236078,0.167307265,0.151204331,0.101317332
PCDHA13,0.088720135,0.000876337,0.226237764,0,0.684165764,0,0
FOXE1,0.178065502,0.404268955,0.417665544,0,0,0,0
SIAH3,0.076721809,0.191804452,0.159906471,0.080242723,0.071891554,0.040164423,0.379268569
RIMBP3B,0.077151208,0.252085909,0.116701577,0.194912762,0.15766674,0.201481804,0
GML,0.109759136,0.217793668,0,0.672447196,0,0,0
CNGA3,0.100316927,0.175212306,0.296300693,0.278597198,0.149572876,0,0
CD38,0.013859663,0.21379567,0.098622511,0.260216072,0.046775194,0.06218588,0.304545009
ZDHHC6,0.127005092,0.154920743,0.136005055,0.12048123,0.15623527,0.196922817,0.108429792
NEFH,0.415810938,0.162964328,0.109936744,0.183122477,0.030287614,0.097877899,0
PGBD5,0.076681525,0.044347098,0,0.613787405,0.178722379,0.086461593,0
CTDSP2,0.195661315,0.082285221,0.074843386,0.103851802,0.200140163,0.268948377,0.074269736
ZNF257,0.08073587,0.179845718,0.310581088,0.032143014,0.117205044,0.082078728,0.197410538
RMND5B,0.220236197,0.105907364,0.10426958,0.132834708,0.160941434,0.225397265,0.050413452
CCNY,0.11833792,0.092213844,0.076533259,0.207933953,0.312305232,0.104189123,0.088486669
EXOSC7,0.266758848,0.095921174,0.095484267,0.106499483,0.122650354,0.189251436,0.123434437
C11orf88,0.068453094,0.081323202,0.067599794,0.095738306,0.38725829,0.091459728,0.208167586
ROR2,0.009923807,0.014738479,0.006742065,0.028706083,0,0.939889566,0
LOC338758,0.048781544,0.079805721,0.13892609,0.459400723,0.093376064,0.079022518,0.100687342
MAOA,0.227674527,0.010118714,0.004235629,0.041140016,0.559377927,0.139195592,0.018257594
TNNT3,0,0.03512685,0.005391348,0,0,0.910742362,0.04873944
GYPC,0.229351742,0.131142196,0.099932751,0.107697117,0.203139871,0.116596171,0.112140154
MIR3120,0,0,0,0,0,0,0
C7orf33,0,0.234522849,0,0,0.765477151,0,0
AP4B1-AS1,0.088306427,0.216068277,0.212058718,0.105210413,0.121279907,0.099828613,0.157247645
RNF4,0.139194013,0.15883066,0.125901469,0.127174911,0.144698364,0.185436652,0.118763931
EMC1,0.186103703,0.124681135,0.13249241,0.105452383,0.130125477,0.161318535,0.159826358
F8A1,0.166599745,0.161099937,0.103317074,0.15117563,0.107313643,0.184574797,0.125919174
HDAC7,0.042612935,0.118678832,0.093949166,0.041222136,0.333338968,0.188685679,0.181512284
PLEKHG4,0.401270685,0.075890315,0.018992806,0.029235886,0.066656792,0.328241125,0.079712391
GRB2,0.126108249,0.120363723,0.1781367,0.207002562,0.105279772,0.117319724,0.145789269
LINC00597,0.140987794,0.036298516,0.155251692,0.126624677,0,0.540837321,0
AGPHD1,0.475533223,0.102563518,0.014784961,0,0.235085531,0.172032767,0
HIST1H2AD,0.226085635,0.222361549,0.19326713,0.229492512,0,0.044093409,0.084699765
DUS3L,0.269106564,0.108395875,0.125171326,0.089325181,0.176211114,0.157537979,0.07425196
EIF1,0.151082454,0.145126221,0.141252141,0.139954721,0.137480728,0.147155793,0.137947942
FPGT,0.311274584,0.070724258,0.06400384,0.22451622,0.108738425,0.19802876,0.022713913
CHST15,0.014077939,0.005983447,0.095294114,0.318978622,0.432776609,0.13288927,0
MIR4442,0,1,0,0,0,0,0
GPN2,0.255442488,0.10221437,0.050622159,0.166676544,0.160113676,0.216928461,0.048002303
GDF10,0.012526865,0.050264269,0,0,0.297136357,0.640072509,0
COQ9,0.264959631,0.079019635,0.061526067,0.070593601,0.1939861,0.234506096,0.095408869
TRAPPC9,0.184209476,0.173038943,0.130752311,0.119443311,0.165884957,0.091303568,0.135367434
MIR101-2,0,0,0,0,0,0,0
DKFZP434I0714,0.324766984,0.132463486,0.097943811,0.077531322,0.104832468,0.262461929,0
GCC2,0.169802677,0.208840773,0.160536937,0.091792911,0.129025796,0.133187418,0.106813489
RARRES3,0.050873422,0.248366375,0.052836891,0.126189956,0.106019295,0.10366523,0.312048831
PLXNA1,0.397132875,0.023747776,0.012022327,0.160195004,0.135521116,0.251875997,0.019504905
KIAA0100,0.163408272,0.099661284,0.104092167,0.115192594,0.228136105,0.161332386,0.128177193
PMF1,0.186567878,0.162090189,0.103447226,0.139534612,0.15876081,0.165418218,0.084181066
FNDC1,0.003104595,0.011569345,0.008296845,0.001184867,0,0.975844347,0
HS2ST1,0.244600371,0.078034751,0.101519904,0.094736388,0.265101911,0.173745405,0.04226127
CRELD2,0.228483154,0.074014272,0.052650064,0.10803161,0.155684939,0.303062948,0.078073013
CD82,0.104999286,0.177808759,0.207727243,0.162803041,0.101239352,0.134780482,0.110641837
C8G,0.143163677,0.098887343,0,0,0,0.757948981,0
SPINK14,0,0,0,0,0,0,0
PIRT,0.256983452,0.743016548,0,0,0,0,0
LIM2,0.001160234,0.021201485,0.015501476,0,0,0,0.962136805
MIR193A,0,0,0,0,0,0,0
MMP16,0.468173913,0.029922305,0.00010583,0,0.304610381,0.197187571,0
MIMT1,1,0,0,0,0,0,0
LOC100133091,0.352982923,0.202788382,0.177580543,0.151084177,0.01572724,0.029342511,0.070494224
DRD3,0.012584214,0.106492299,0.035863168,0.070856025,0.29539443,0,0.478809864
PTP4A2,0.169466744,0.161258334,0.10320557,0.141236721,0.12027089,0.170957542,0.133604199
OR4M2,0.118203637,0.096599611,0.173977235,0.611219516,0,0,0
C11orf73,0.211768365,0.101473653,0.088619505,0.091918349,0.198053877,0.201234107,0.106932144
HPCA,0.092729602,0.047171894,0.06433688,0,0.795761625,0,0
SEC14L1,0.17341416,0.071959395,0.078664597,0.194034827,0.22099778,0.082837437,0.178091803
METTL25,0.18415918,0.141426552,0.146603313,0.112531434,0.135263074,0.261988715,0.018027733
NME8,0.010242961,0.030309388,0.010504388,0.326444681,0.102903721,0,0.519594861
EMILIN1,0.043410984,0.002363711,0.00630259,0.006114337,0.24014483,0.701663547,0
CHFR,0.125036346,0.197853076,0.065337866,0.166606185,0.243943327,0.099210362,0.102012838
NDUFS4,0.267131336,0.07949201,0.085695175,0.147053658,0.148067117,0.255961749,0.016598956
TP53TG3C,0.832904095,0.044930848,0.006834884,0.011602594,0,0.103727579,0
COL18A1,0.116891821,0.019372274,0.008107207,0.030988227,0.599049344,0.217977522,0.007613606
PDZD3,0,1,0,0,0,0,0
PRAMEF7,0.223608067,0.124463855,0.651928078,0,0,0,0
MIR591,1,0,0,0,0,0,0
FAXC,0.503183777,0.08360299,0.08559811,0.030011145,0.09487613,0.202727848,0
C9orf16,0.210530397,0.145504007,0.077143404,0.12203469,0.141637071,0.13048056,0.17266987
ERBB2IP,0.175810282,0.151364379,0.12171494,0.122924708,0.15925425,0.131669845,0.137261596
FUS,0.139383291,0.147612901,0.141503943,0.125089773,0.148792661,0.150465135,0.147152295
EMX2,0.121118614,0.080103616,0.061967628,0.004033568,0.101508389,0.623008453,0.008259732
TF,0.812064734,0.02200153,0.010505842,0.013709252,0.141718643,0,0
CXorf56,0.112732454,0.174151226,0.173893619,0.121049945,0.14041968,0.113495462,0.164257616
CLCN4,0.189596389,0.018075371,0.19493467,0.04053081,0.386391755,0.170471006,0
NPR1,0.009698917,0.005223506,0.007631047,0.000181126,0.787857607,0.181708903,0.007698894
ELAC2,0.172242364,0.116539898,0.118488608,0.132240378,0.168428272,0.201479552,0.090580929
CELA1,0,0.461869467,0.538130533,0,0,0,0
ASS1,0.029046363,0.074890321,0.044648591,0.010396328,0.474788372,0.291455692,0.074774334
USP42,0.181293686,0.177790485,0.084906344,0.117178802,0.068721281,0.160868086,0.209241316
RNU6-33,0,0,0,0,0,0,0
EMC8,0.219424171,0.093231443,0.04393502,0.152901756,0.154218563,0.308946593,0.027342455
SEC23IP,0.124989123,0.138900942,0.141791391,0.150133301,0.181064033,0.171097364,0.092023846
POLR2J,0.236449761,0.115589593,0.103205211,0.133749184,0.1109536,0.153926241,0.146126409
UQCRC1,0.229385353,0.083185561,0.070396656,0.180319985,0.125536942,0.178432054,0.13274345
LOC729603,0.09825346,0.208929055,0.185203085,0.11530105,0.111785783,0.092275936,0.188251631
ERVV-2,0.29601329,0.350727692,0.353259017,0,0,0,0
POLG,0.170310636,0.154044385,0.107422788,0.137555926,0.087061758,0.171424084,0.172180424
ADAM23,0.16843006,0.051983314,0.022069861,0,0.665501086,0.092015679,0
MIR4641,0,0,0,0,0,0,0
TFR2,0.177362557,0.248851894,0.115867107,0,0.044336392,0.204433228,0.209148822
RICTOR,0.14885313,0.194198163,0.16547621,0.073205239,0.127080064,0.131584128,0.159603066
GRXCR2,0,0.266517439,0.733482561,0,0,0,0
FLJ42709,0.167403377,0.058710294,0.044357914,0.037290273,0.298153372,0.313406383,0.080678387
SNORD105,0,0.349749344,0,0.650250656,0,0,0
IDO2,0.120382105,0.125491437,0.279494428,0.474632029,0,0,0
HLA-J,0.098579724,0.173223806,0.114990179,0.19874861,0.177601708,0.094929736,0.141926237
C19orf55,0.161896514,0.144707199,0.147642926,0.066656342,0.138638909,0.208114888,0.132343223
FONG,0.222649405,0.06392957,0.159512931,0.421750195,0.057167148,0.07499075,0
SNAPC1,0.139964832,0.1211027,0.143361263,0.115635607,0.145963136,0.215266941,0.11870552
GNA11,0.215622958,0.010978145,0.016449213,0.048228671,0.286859465,0.421861548,0
LOC654342,0.303731857,0.015195087,0.00786809,0.04999628,0.221680387,0.384847781,0.016680517
FSIP1,0.054212935,0.06508333,0,0.161473613,0.181274135,0.537955987,0
CELA3A,0,0.073634357,0,0,0,0,0.926365643
UPF3A,0.111435681,0.092060499,0.122317374,0.107573156,0.26364307,0.151631531,0.151338689
IGSF11,0.877864149,0.028000663,0.025738758,0.056170238,0.00605284,0.004745443,0.001427909
RNU6-34,0,0,0,0,0,0,0
LAGE3,0.329370105,0.099424039,0.076547853,0.129730512,0.124033883,0.122061552,0.118832055
CHST6,0.101975467,0.193386757,0.202198871,0.109490547,0.139132099,0.085243852,0.168572407
UNC13B,0.294790964,0.009538692,0.002925521,0.080057961,0.380469431,0.232217432,0
MIR550B1,0,1,0,0,0,0,0
TTLL4,0.443336653,0.050683043,0.051098113,0.134584914,0.079438695,0.130085977,0.110772605
ZNF687,0.238929181,0.125488873,0.088802787,0.0963991,0.094328784,0.190514595,0.165536681
FLJ45974,0.534136625,0.167516591,0.103583522,0.004403613,0.137276226,0.036104261,0.016979162
SDC2,0.153592726,0.003955263,0.003721293,0.225660485,0.004669139,0.608401094,0
METTL21A,0.117645917,0.163403483,0.162186672,0.12854611,0.148794359,0.121732416,0.157691043
COX7A2,0.220804889,0.124498656,0.094541827,0.15265676,0.151532008,0.152994439,0.102971421
CETN4P,0.456039286,0.158006525,0.063099078,0,0,0.322855111,0
MIR4483,0,0,0,0,0,0,0
LOC100132707,0.202112769,0.11187198,0.138484802,0.131999133,0.10555174,0.147858059,0.162121516
LAMB4,0.142335184,0.089080545,0.171315302,0,0,0.042832259,0.55443671
FAM24A,0.121861432,0.017050772,0,0.861087795,0,0,0
PDP1,0.20689522,0.084929102,0.072368092,0.185502565,0.141433014,0.218363728,0.090508279
LRRTM3,0.03276731,0.125146898,0.13914231,0,0,0.149063487,0.553879994
GPHB5,0,1,0,0,0,0,0
AHCYL2,0.520839531,0.083562466,0.069714504,0.071691214,0.133801638,0.009979293,0.110411355
OR4C13,0.11962306,0.259555618,0.243961339,0.037174023,0.33968596,0,0
IZUMO2,1,0,0,0,0,0,0
FLJ39739,0.114007707,0.181416154,0.190642294,0.126776466,0.139115631,0.092460793,0.155580954
TRIM64C,0.084118936,0.170535671,0.019641988,0.385528378,0.181760925,0.158414102,0
HABP4,0.261145149,0.107377429,0.045925575,0.045576155,0.230497724,0.148726,0.160751968
TMEM125,0,0.182693158,0.16486141,0,0,0.652445432,0
MIR548AU,0,0,0,0,0,0,0
CNTN2,0.136433383,0.22228194,0.327565034,0.221982707,0,0.091736936,0
MIR885,0,0,0,0,0,0,0
ASNSD1,0.257939062,0.115806217,0.096134893,0.114177717,0.19845685,0.155694862,0.061790399
FUT4,0.092028792,0.165670139,0.141355303,0.149885596,0.205337712,0.136237383,0.109485074
BAGE4,0.884016773,0.046069589,0.018917385,0.020403573,0.016575573,0.000827755,0.013189352
LINC00675,0.128183592,0.042577299,0,0,0,0.82923911,0
RP9,0.24626674,0.09379766,0.218043702,0.099721481,0.141676808,0.132979045,0.067514563
ARAP1,0.097167608,0.0933819,0.117392855,0.271180472,0.109663903,0.148522746,0.162690517
CDH8,0.142696353,0.199155408,0.445503121,0.212645117,0,0,0
AGPS,0.209619565,0.094202023,0.052479879,0.119351881,0.175623279,0.235114452,0.113608922
PP14571,0.110456982,0.063735256,0.050779322,0.018882636,0.756145804,0,0
CLEC4GP1,0.078958907,0.220057656,0.193364132,0.104227348,0.136644841,0.078502835,0.188244282
LINC00305,0,1,0,0,0,0,0
UNG,0.323238797,0.136814124,0.115779502,0.051058013,0.112041483,0.130867034,0.130201047
LOC284344,0.146293411,0.185726338,0.181089856,0.290303969,0.101486201,0,0.095100224
GSTP1,0.234078273,0.064738438,0.080248122,0.167125006,0.119528406,0.169350808,0.164930946
DCUN1D5,0.235725632,0.159215412,0.187455215,0.072842373,0.101810558,0.180385416,0.062565395
SLC9A3R1,0.103053086,0.272316077,0.076372639,0.063550252,0.052438835,0.083666575,0.348602536
FAM218A,0.253340339,0.147581711,0.226165413,0.058460165,0,0.314452372,0
LILRA6,0.024999775,0.069986766,0.065022941,0.689731783,0.064144684,0.036873045,0.049241008
CHMP7,0.148594298,0.181802794,0.30516264,0.082435699,0.061072842,0.137705574,0.083226153
REM2,0.116090591,0.461297304,0.422612106,0,0,0,0
MIR637,0.035242816,0.043050387,0,0,0,0.921706798,0
DNHD1,0.162045274,0.198125875,0.224706019,0.035834808,0.233330971,0.089230028,0.056727025
MIR122,0,0,0,0,0,0,0
FKBP4,0.385370151,0.090424555,0.068980266,0.127073427,0.158829882,0.143404891,0.025916828
ZNF350,0.135220009,0.136795143,0.134924346,0.208556438,0.110242967,0.119334897,0.1549262
BST1,0.140412139,0.006851784,0.007136178,0.333507289,0.041416344,0.470676265,0
KISS1R,0,1,0,0,0,0,0
NCR2,0,0.087103911,0.752951934,0.159944154,0,0,0
MIR3690,0.123979585,0.193705933,0.130396942,0.308861689,0.117818833,0,0.125237018
DEFB125,0.570884089,0.429115911,0,0,0,0,0
UBE2W,0.170631807,0.12480123,0.122418307,0.172266785,0.161220835,0.138884622,0.109776414
OR2T29,0.167775362,0.182204992,0.413249478,0.236770168,0,0,0
SNORA78,0.133362222,0.12973645,0.213140508,0.19377334,0,0,0.32998748
KRT15,0.224631617,0.066251203,0,0,0,0.70911718,0
C10orf99,0.225895145,0.405840408,0,0.368264447,0,0,0
SCN11A,0.084084293,0.225804898,0.204721964,0.08934338,0.132084805,0.072524567,0.191436092
GFI1,0.009734626,0.561786108,0,0,0.031647042,0,0.396832224
